pole_id,bus,feeder,bus_type,phase_count,phase_type,pole_height_ft,pole_height_m,longitude,latitude,depth_in_tree,parent_bus,parent_pole_id,span_ft_to_parent,span_m_to_parent,spacing_template
P1914,m1026855,S3,m,3,3-phase,40,12.19,-119.2144455,46.72069658,88,l3235254,P1898,332.1,101.22,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1915,m3763620,S3,m,1,1-phase,35,10.67,-119.2072066,46.7247578,88,n1140526,,1596.4,486.58,1p_1/0_axnj_db_C
P1916,l3645810,S3,l,1,1-phase,35,10.67,-119.2068474,46.72067798,88,l3645809,P1899,484.4,147.65,1p_1/0_axnj_db_C
P1917,m1047623,S3,m,1,1-phase,35,10.67,-119.189502,46.71953462,88,l2764403,P1900,193.1,58.86,1ph-4_acsrxx4_acsr_A
P1918,l3104117,S3,l,1,1-phase,35,10.67,-119.1790083,46.71034118,88,l2933120,P1903,821.8,250.48,1ph-xx2_acsr2_acsr_C
P1919,l3048227,S3,l,1,1-phase,35,10.67,-119.1817265,46.69701978,88,n1139263,P1904,85.3,26.0,1ph-4_acsrxx4_acsr_A
P1920,m1069466,S3,m,1,1-phase,35,10.67,-119.1826022,46.6966268,88,m1069467,P1905,51.6,15.73,1ph-2_acsrxx2_acsr_A
P1921,l3160123,S3,l,1,1-phase,35,10.67,-119.1817878,46.69434198,88,p827574,P1907,199.9,60.93,1ph-2_acsrxx2_acsr_A
P1922,m1069462,S3,m,1,1-phase,35,10.67,-119.1818111,46.69582356,88,m1069463,P1908,7.7,2.35,1ph-x2_acsrx2_acsr_B
P1923,l2729206,S3,l,1,1-phase,35,10.67,-119.2018437,46.71924448,89,p828360,,103.3,31.49,1p_1/0_axnj_db_C
P1924,l2766499,S3,l,1,1-phase,35,10.67,-119.2035805,46.7199873,89,l2878848,P1909,474.1,144.51,1p_1/0_axnj_db_C
P1925,n1136998,S3,n,3,3-phase,40,12.19,-119.1997047,46.72104622,89,l2973153,P1910,34.5,10.52,3ph_h-4_wpal4_wpal4_wpal4_wpal_ABC
P1926,l3104123,S3,l,1,1-phase,35,10.67,-119.2003051,46.72059086,89,n1136997,P1911,83.0,25.3,1ph-xx6_wpal6_wpal_C
P1927,l3197661,S3,l,1,1-phase,35,10.67,-119.2087767,46.72516516,89,m1026898,P1912,9.5,2.9,1ph-xx2_acsr2_acsr_C
P1928,l3649297,S3,l,1,1-phase,35,10.67,-119.2119444,46.71990236,89,n1140528,P1913,161.6,49.26,1ph-2_acsrxx2_acsr_A
P1929,m1026861,S3,m,3,3-phase,40,12.19,-119.2148737,46.72108696,89,m1026855,P1914,121.5,37.03,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1930,l3645812,S3,l,1,1-phase,35,10.67,-119.2076813,46.72513998,89,m3763620,P1915,146.4,44.62,1p_1/0_axnj_db_C
P1931,m3763623,S3,m,1,1-phase,35,10.67,-119.2069908,46.72071684,89,l3645810,P1916,32.2,9.81,1p_1/0_axnj_db_C
P1932,l3008279,S3,l,1,1-phase,35,10.67,-119.1894481,46.7203792,89,m1047623,P1917,194.2,59.19,1ph-4_acsrxx4_acsr_A
P1933,l2748157,S3,l,1,1-phase,35,10.67,-119.1905857,46.719548,89,m1047623,P1917,207.6,63.28,1ph-4_acsrxx4_acsr_A
P1934,m1069494,S3,m,1,1-phase,35,10.67,-119.1788058,46.7121306,89,l3104117,P1918,412.6,125.76,1ph-xx2_acsr2_acsr_C
P1935,n1139264,S3,n,1,1-phase,35,10.67,-119.1830411,46.69659888,89,m1069466,P1920,84.3,25.69,1ph-2_acsrxx2_acsr_A
P1936,l2897805,S3,l,1,1-phase,35,10.67,-119.1827537,46.69330718,89,l3160123,P1921,301.1,91.78,1ph-2_acsrxx2_acsr_A
P1937,l3216342,S3,l,1,1-phase,35,10.67,-119.1822632,46.69561862,89,m1069462,P1922,98.5,30.02,1ph-x2_acsrx2_acsr_B
P1938,l2729207,S3,l,1,1-phase,35,10.67,-119.203319,46.72234322,90,l2729206,P1923,961.6,293.1,1p_1/0_axnj_db_C
P1939,m1047633,S3,m,1,1-phase,35,10.67,-119.2035717,46.71988188,90,l2766499,P1924,27.1,8.26,1p_1/0_axnj_db_C
P1940,m1047669,S3,m,3,3-phase,40,12.19,-119.1996966,46.72200126,90,n1136998,P1925,219.3,66.84,3ph_h-4_wpal4_wpal4_wpal4_wpal_ABC
P1941,l3122848,S3,l,1,1-phase,35,10.67,-119.2087801,46.72613624,90,l3197661,P1927,222.9,67.94,1ph-xx2_acsr2_acsr_C
P1942,l3649298,S3,l,1,1-phase,35,10.67,-119.2116684,46.72078244,90,l3649297,P1928,208.8,63.64,1ph-2_acsrxx2_acsr_A
P1943,m1026858,S3,m,3,3-phase,40,12.19,-119.2174231,46.72084534,90,m1026861,P1929,534.6,162.95,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1944,l3645811,S3,l,1,1-phase,35,10.67,-119.2068912,46.72267614,90,m3763623,P1931,469.3,143.04,1p_1/0_axnj_db_C
P1945,l2785537,S3,l,1,1-phase,35,10.67,-119.1894845,46.72170324,90,l3008279,P1932,304.1,92.69,1ph-4_acsrxx4_acsr_A
P1946,l2745806,S3,l,1,1-phase,35,10.67,-119.1777615,46.7121323,90,m1069494,P1934,200.0,60.96,1ph-xx2_acsr2_acsr_C
P1947,m1069465,S3,m,1,1-phase,35,10.67,-119.1838382,46.69653928,90,n1139264,P1935,153.3,46.73,1ph-2_acsrxx2_acsr_A
P1948,l2879063,S3,l,1,1-phase,35,10.67,-119.1831734,46.6951652,90,l3216342,P1937,203.0,61.87,1ph-x2_acsrx2_acsr_B
P1949,l2897554,S3,l,1,1-phase,35,10.67,-119.2019877,46.72106352,91,m1047633,P1939,590.0,179.83,1p_1/0_axnj_db_C
P1950,m1047672,S3,m,3,3-phase,40,12.19,-119.1996963,46.7220498,91,m1047669,P1940,11.1,3.38,3ph_h-4_wpal4_wpal4_wpal4_wpal_ABC
P1951,l3649299,S3,l,1,1-phase,35,10.67,-119.2116579,46.72170624,91,l3649298,P1942,212.1,64.65,1ph-2_acsrxx2_acsr_A
P1952,m1026854,S3,m,3,3-phase,40,12.19,-119.2182311,46.72066644,91,m1026858,P1943,160.1,48.8,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1953,n1136657,S3,n,3,3-phase,40,12.19,-119.1845154,46.72109942,91,d6290228-6_int,,174.7,53.25,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1954,l3010561,S3,l,1,1-phase,35,10.67,-119.1851269,46.69638156,91,m1069465,P1947,249.4,76.02,1ph-2_acsrxx2_acsr_A
P1955,l2822866,S3,l,3,3-phase,40,12.19,-119.1996934,46.7226003,92,m1047672,P1950,126.4,38.53,3ph_h-4_wpal4_wpal4_wpal4_wpal_ABC
P1956,n1136999,S3,n,1,1-phase,35,10.67,-119.1994218,46.72204548,92,m1047672,P1950,52.6,16.03,1ph-2_acsrxx2_acsr_A
P1957,m3772794,S3,m,1,1-phase,35,10.67,-119.2116577,46.72176164,92,l3649299,P1951,12.7,3.87,1ph-2_acsrxx2_acsr_A
P1958,m1026852,S3,m,3,3-phase,40,12.19,-119.220474,46.72053832,92,m1026854,P1952,430.5,131.22,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1959,p901894,S3,p,1,1-phase,35,10.67,-119.2181716,46.72073504,92,m1026854,P1952,19.4,5.91,1ph-4_acsrxx4_acsr_A
P1960,m1069514,S3,m,3,3-phase,40,12.19,-119.1843644,46.72122086,92,n1136657,P1953,40.2,12.25,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1961,m1047688,S3,m,3,3-phase,40,12.19,-119.1997071,46.7230659,93,l2822866,P1955,106.9,32.58,3ph_h-4_wpal4_wpal4_wpal1/0_tpx_ABC
P1962,m1047671,S3,m,1,1-phase,35,10.67,-119.1992708,46.72204314,93,n1136999,P1956,28.9,8.81,1ph-2_acsrxx2_acsr_A
P1963,l3649300,S3,l,1,1-phase,35,10.67,-119.2116544,46.72263292,93,m3772794,P1957,200.0,60.96,1ph-2_acsrxx2_acsr_A
P1964,l3649306,S3,l,1,1-phase,35,10.67,-119.2129231,46.72176818,93,m3772794,P1957,242.3,73.85,1ph-2_acsrxx2_acsr_A
P1965,l2785529,S3,l,1,1-phase,35,10.67,-119.2205172,46.72064806,93,m1026852,P1958,26.5,8.08,1ph-xx2_acsr2_acsr_C
P1966,l3197646,S3,l,3,3-phase,40,12.19,-119.2222424,46.72051712,93,m1026852,P1958,338.7,103.24,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1967,m1026857,S3,m,1,1-phase,35,10.67,-119.2180964,46.7208218,93,p901894,P1959,24.6,7.5,1ph-4_acsrxx4_acsr_A
P1968,p827548,S3,p,1,1-phase,35,10.67,-119.1844259,46.7213108,93,m1069514,P1960,23.8,7.25,1ph-4_wpalxx4_wpal_A
P1969,m1069515,S3,m,3,3-phase,40,12.19,-119.183648,46.72148718,93,m1069514,P1960,150.2,45.78,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1970,n1144664,S3,n,1,1-phase,35,10.67,-119.1999615,46.72312828,94,m1047688,P1961,50.8,15.48,1ph-xx4_wpal4_wpal_C
P1971,m1047699,S3,m,3,3-phase,40,12.19,-119.1997263,46.72404478,94,m1047688,P1961,224.8,68.52,3ph_h-4_wpal4_wpal4_wpal4_wpal_ABC
P1972,l2710511,S3,l,1,1-phase,35,10.67,-119.198228,46.7220365,94,m1047671,P1962,199.7,60.87,1ph-2_acsrxx2_acsr_A
P1973,l3649301,S3,l,1,1-phase,35,10.67,-119.2116544,46.72350716,94,l3649300,P1963,200.7,61.17,1ph-2_acsrxx2_acsr_A
P1974,m1026851,S3,m,3,3-phase,40,12.19,-119.2239333,46.72053228,94,l3197646,P1966,323.8,98.69,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1975,m1026859,S3,m,1,1-phase,35,10.67,-119.2180107,46.72092074,94,m1026857,P1967,28.0,8.53,1ph-4_acsrxx4_acsr_A
P1976,l2973165,S3,l,1,1-phase,35,10.67,-119.2185183,46.7197532,94,m1026857,P1967,273.7,83.42,1ph-4_acsrxx4_acsr_A
P1977,n1136368,S3,n,1,1-phase,35,10.67,-119.1844912,46.72140608,94,p827548,P1968,25.2,7.68,1ph-4_wpalxx4_wpal_A
P1978,n1136367,S3,n,3,3-phase,40,12.19,-119.1831585,46.72185592,94,m1069515,P1969,126.3,38.5,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1979,l3178972,S3,l,1,1-phase,35,10.67,-119.2010461,46.72339412,95,n1144664,P1970,216.5,65.99,1ph-xx4_wpal4_wpal_C
P1980,p859135,S3,p,1,1-phase,35,10.67,-119.1998421,46.7240777,95,m1047699,P1971,23.4,7.13,1ph-2_acsrxx2_acsr_A
P1981,l2935554,S3,l,3,3-phase,40,12.19,-119.1997118,46.72519104,95,m1047699,P1971,263.2,80.22,3ph_h-4_wpal4_wpal4_wpal4_wpal_ABC
P1982,l2766719,S3,l,1,1-phase,35,10.67,-119.1984907,46.72110024,95,l2710511,P1972,220.7,67.27,1ph-2_acsrxx2_acsr_A
P1983,l3649302,S3,l,1,1-phase,35,10.67,-119.2116492,46.72440836,95,l3649301,P1973,206.9,63.06,1ph-2_acsrxx2_acsr_A
P1984,p827536,S3,p,1,1-phase,35,10.67,-119.2239375,46.72043622,95,m1026851,P1974,22.1,6.74,1ph-4_acsrxx2_acsr_A
P1985,l3235257,S3,l,3,3-phase,40,12.19,-119.2244479,46.7205256,95,m1026851,P1974,98.6,30.05,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1986,n1138593,S3,n,1,1-phase,35,10.67,-119.2179454,46.7211584,95,m1026859,P1975,56.0,17.07,1ph-4_acsrxx4_acsr_A
P1987,l2897792,S3,l,1,1-phase,35,10.67,-119.1845512,46.72149372,95,n1136368,P1977,23.2,7.07,1ph-4_wpalxx4_wpal_A
P1988,m1069517,S3,m,3,3-phase,40,12.19,-119.1827936,46.72213072,95,n1136367,P1978,94.1,28.68,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1989,m1047702,S3,m,1,1-phase,35,10.67,-119.1999522,46.72410898,96,p859135,P1980,22.3,6.8,1ph-2_acsrxx2_acsr_A
P1990,m1047713,S3,m,3,3-phase,40,12.19,-119.1997487,46.72581752,96,l2935554,P1981,144.0,43.89,3ph_h-4_wpal4_wpal4_wpal4_wpal_ABC
P1991,l3649304,S3,l,1,1-phase,35,10.67,-119.2116335,46.72530522,96,l3649302,P1983,205.9,62.76,1ph-2_acsrxx2_acsr_A
P1992,n1137999,S3,n,1,1-phase,35,10.67,-119.2239454,46.7202572,96,p827536,P1984,41.1,12.53,1ph-4_acsrxx2_acsr_A
P1993,l2822871,S3,l,3,3-phase,40,12.19,-119.2256251,46.72176192,96,l3235257,P1985,362.5,110.49,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1994,l2804262,S3,l,1,1-phase,35,10.67,-119.2177882,46.72173032,96,n1138593,P1986,134.7,41.06,1ph-4_acsrxx4_acsr_A
P1995,l2785538,S3,l,1,1-phase,35,10.67,-119.1854177,46.72263132,96,l2897792,P1987,309.4,94.31,1ph-4_wpalxx4_wpal_A
P1996,n1136365,S3,n,3,3-phase,40,12.19,-119.1823456,46.72192582,96,m1069517,P1988,97.8,29.81,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1997,m1069518,S3,m,3,3-phase,40,12.19,-119.18252,46.72239706,96,m1069517,P1988,80.5,24.54,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1998,n1137001,S3,n,1,1-phase,35,10.67,-119.1993262,46.72400488,97,m1047702,P1989,140.0,42.67,1ph-2_acsrxx2_acsr_A
P1999,n1137002,S3,n,1,1-phase,35,10.67,-119.2002726,46.72412448,97,m1047702,P1989,62.1,18.93,1ph-2_acsrxx2_acsr_A
P2000,n1137003,S3,n,1,1-phase,35,10.67,-119.1995842,46.72580976,97,m1047713,P1990,31.5,9.6,1ph-4_acsrxx4_acsr_A
P2001,m1047720,S3,m,3,3-phase,40,12.19,-119.2004329,46.7272853,97,m1047713,P1990,361.5,110.19,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P2002,l3649305,S3,l,1,1-phase,35,10.67,-119.211637,46.72626396,97,l3649304,P1991,220.1,67.09,1ph-2_acsrxx2_acsr_A
P2003,m1026872,S3,m,3,3-phase,40,12.19,-119.2262821,46.72242406,97,l2822871,P1993,197.3,60.14,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P2004,l2841639,S3,l,1,1-phase,35,10.67,-119.2174883,46.72276782,97,l2804262,P1994,245.0,74.68,1ph-4_acsrxx4_acsr_A
P2005,l2897793,S3,l,1,1-phase,35,10.67,-119.1859739,46.72344326,97,l2785538,P1995,214.7,65.44,1ph-4_wpalxx4_wpal_A
P2006,m1069516,S3,m,3,3-phase,40,12.19,-119.1815733,46.72157256,97,n1136365,P1996,168.7,51.42,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2007,n1136366,S3,n,3,3-phase,40,12.19,-119.1823365,46.72257568,97,m1069518,P1997,54.0,16.46,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2008,l2929261,S3,l,1,1-phase,35,10.67,-119.1984819,46.72392072,98,n1137001,P1998,162.8,49.62,1ph-2_acsrxx2_acsr_A
P2009,m1047707,S3,m,1,1-phase,35,10.67,-119.2015407,46.7246371,98,n1137002,P1999,303.4,92.48,1ph-2_acsrxx2_acsr_A
P2010,l2935555,S3,l,1,1-phase,35,10.67,-119.1994724,46.72580448,98,n1137003,P2000,21.4,6.52,1ph-4_acsrxx4_acsr_A
P2011,l2954345,S3,l,1,1-phase,35,10.67,-119.201468,46.72630956,98,m1047720,P2001,299.1,91.17,1ph-xx4_acsr4_acsr_C
P2012,l2895449,S3,l,3,3-phase,40,12.19,-119.2004438,46.72731116,98,m1047720,P2001,6.3,1.92,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P2013,l2876813,S3,l,1,1-phase,35,10.67,-119.2239964,46.7191047,98,d6440002-2_int,,264.8,80.71,1ph-4_acsrxx2_acsr_A
P2014,m1026877,S3,m,1,1-phase,35,10.67,-119.2173284,46.72338712,98,l2841639,P2004,145.4,44.32,1ph-4_acsrxx4_acsr_A
P2015,m1069521,S3,m,1,1-phase,35,10.67,-119.1861797,46.72376608,98,l2897793,P2005,83.9,25.57,1ph-4_acsrxx4_wpal_A
P2016,m1069513,S3,m,3,3-phase,40,12.19,-119.1802548,46.72096106,98,m1069516,P2006,288.9,88.06,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2017,l2916620,S3,l,3,3-phase,40,12.19,-119.1822836,46.72262718,98,n1136366,P2007,15.6,4.75,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2018,l3159645,S3,l,1,1-phase,35,10.67,-119.2015808,46.72463928,99,m1047707,P2009,7.7,2.35,1ph-2_acsrxx2_acsr_A
P2019,l2897773,S3,l,1,1-phase,35,10.67,-119.1986128,46.7257639,99,l2935555,P2010,164.9,50.26,1ph-4_acsrxx4_acsr_A
P2020,n1137005,S3,n,3,3-phase,40,12.19,-119.2009479,46.7285131,99,l2895449,P2012,292.3,89.09,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P2021,l2785531,S3,l,1,1-phase,35,10.67,-119.2239538,46.7179634,99,l2876813,P2013,262.1,79.89,1ph-4_acsrxx2_acsr_A
P2022,l2729413,S3,l,1,1-phase,35,10.67,-119.2190802,46.72435344,99,m1026877,P2014,402.2,122.59,1ph-2_acsrxx2_acsr_A
P2023,m1026906,S3,m,1,1-phase,35,10.67,-119.2164607,46.72656718,99,m1026877,P2014,748.8,228.23,1ph-4_acsrxx4_acsr_A
P2024,l3254231,S3,l,1,1-phase,35,10.67,-119.1870269,46.72386248,99,m1069521,P2015,163.7,49.9,1ph-4_acsrxx4_acsr_A
P2025,m1069524,S3,m,1,1-phase,35,10.67,-119.1874518,46.72468348,99,m1069521,P2015,322.0,98.15,1ph-4_acsrxx4_wpal_A
P2026,l2766738,S3,l,3,3-phase,40,12.19,-119.1794188,46.72058436,99,m1069513,P2016,182.0,55.47,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2027,l2983432,S3,l,1,1-phase,35,10.67,-119.2032082,46.72472818,100,l3159645,P2018,312.3,95.19,1ph-2_acsrxx2_acsr_A
P2028,l3197631,S3,l,1,1-phase,35,10.67,-119.1965456,46.72595268,100,l2897773,P2019,398.3,121.4,1ph-4_acsrxx4_acsr_A
P2029,m1047724,S3,m,3,3-phase,40,12.19,-119.2010261,46.72869966,100,n1137005,P2020,45.4,13.84,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P2030,l3216358,S3,l,1,1-phase,35,10.67,-119.2239545,46.71665666,100,l2785531,P2021,300.0,91.44,1ph-4_acsrxx2_acsr_A
P2031,m1026886,S3,m,3,3-phase,40,12.19,-119.2284674,46.72454004,100,q14413,,342.1,104.27,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P2032,l2916598,S3,l,1,1-phase,35,10.67,-119.2143866,46.72695424,100,m1026906,P2023,407.0,124.05,1ph-4_wpalxx4_wpal_A
P2033,l2691973,S3,l,1,1-phase,35,10.67,-119.2136075,46.72544786,100,m1026906,P2023,603.8,184.04,1ph-4_wpalxx4_wpal_A
P2034,l3048212,S3,l,1,1-phase,35,10.67,-119.2153719,46.72550428,100,m1026906,P2023,321.0,97.84,1ph-4_wpalxx4_wpal_A
P2035,l3120376,S3,l,1,1-phase,35,10.67,-119.2160334,46.72805172,100,m1026906,P2023,350.5,106.83,1ph-4_acsrxx4_wpal_A
P2036,l3254230,S3,l,1,1-phase,35,10.67,-119.1874671,46.7246945,100,m1069524,P2025,3.9,1.19,1ph-4_acsrxx4_wpal_A
P2037,l2820533,S3,l,1,1-phase,35,10.67,-119.1867129,46.72529912,100,m1069524,P2025,200.0,60.96,1ph-2_acsrxx2_acsr_A
P2038,m1069509,S3,m,3,3-phase,40,12.19,-119.1783532,46.7202013,100,l2766738,P2026,222.2,67.73,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2039,l2748127,S3,l,1,1-phase,35,10.67,-119.1956596,46.72579372,101,l3197631,P2028,173.5,52.88,1ph-4_acsrxx4_acsr_A
P2040,m1047722,S3,m,3,3-phase,40,12.19,-119.2017272,46.7285426,101,m1047724,P2029,139.0,42.37,3ph_h-4_acsr4_acsr4_acsr4_wpal_ABC
P2041,m1047725,S3,m,1,1-phase,35,10.67,-119.200974,46.7287221,101,m1047724,P2029,11.2,3.41,1ph-x4_acsrx4_acsr_B
P2042,m1026826,S3,m,1,1-phase,35,10.67,-119.2239004,46.716004,101,l3216358,P2030,150.2,45.78,1ph-4_acsrxx2_acsr_A
P2043,p895409,S3,p,1,1-phase,35,10.67,-119.2284149,46.7246712,101,m1026886,P2031,31.7,9.66,1ph-xx2_acsr2_acsr_C
P2044,l3120484,S3,l,3,3-phase,40,12.19,-119.2284955,46.72455128,101,m1026886,P2031,6.0,1.83,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P2045,m1026890,S3,m,1,1-phase,35,10.67,-119.2136611,46.72496336,101,l2691973,P2033,111.7,34.05,1ph-4_acsrxx4_acsr_A
P2046,m1026925,S3,m,1,1-phase,35,10.67,-119.2156396,46.72928542,101,l3120376,P2035,293.1,89.34,1ph-4_acsrxx4_wpal_A
P2047,m1047711,S3,m,1,1-phase,35,10.67,-119.1888218,46.72543812,101,l3254230,P2036,310.6,94.67,1ph-2_acsrxx2_acsr_A
P2048,m1069505,S3,m,3,3-phase,40,12.19,-119.1779839,46.7198764,101,m1069509,P2038,102.8,31.33,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2049,l3214064,S3,l,1,1-phase,35,10.67,-119.2017272,46.7280373,102,m1047722,P2040,116.0,35.36,1ph-x4_acsrx4_acsr_B
P2050,n1137985,S3,n,1,1-phase,35,10.67,-119.2018861,46.72850566,102,m1047722,P2040,31.6,9.63,1ph-4_acsrxx4_acsr_A
P2051,l2841621,S3,l,3,3-phase,40,12.19,-119.2017728,46.73008372,102,m1047722,P2040,353.9,107.87,3ph_h-4_acsr4_acsr4_acsr4_wpal_ABC
P2052,m1047728,S3,m,1,1-phase,35,10.67,-119.1995929,46.72921498,102,m1047725,P2041,287.7,87.69,1ph-x4_acsrx4_acsr_B
P2053,m1026820,S3,m,1,1-phase,35,10.67,-119.2239818,46.71514258,102,m1026826,P2042,198.4,60.47,1ph-2_acsrxx2_acsr_A
P2054,l2952013,S3,l,1,1-phase,35,10.67,-119.2227403,46.71530348,102,m1026826,P2042,274.3,83.61,1ph-4_acsrxx2_acsr_A
P2055,n1137998,S3,n,1,1-phase,35,10.67,-119.2283494,46.7248349,102,p895409,P2043,39.6,12.07,1ph-xx2_acsr2_acsr_C
P2056,m1026896,S3,m,3,3-phase,40,12.19,-119.2300945,46.7251903,102,l3120484,P2044,339.5,103.48,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P2057,l2954357,S3,l,1,1-phase,35,10.67,-119.213742,46.72423226,102,m1026890,P2045,168.6,51.39,1ph-4_acsrxx4_acsr_A
P2058,l2916599,S3,l,1,1-phase,35,10.67,-119.2153729,46.72929264,102,m1026925,P2046,51.1,15.58,1ph-4_acsrxx4_acsr_A
P2059,l3235249,S3,l,1,1-phase,35,10.67,-119.2175234,46.72941174,102,m1026925,P2046,361.9,110.31,1ph-4_acsrxx4_wpal_A
P2060,m1047718,S3,m,1,1-phase,35,10.67,-119.189434,46.72657166,102,m1047711,P2047,285.4,86.99,1ph-2_acsrxx2_acsr_A
P2061,n1134478,S3,n,3,3-phase,40,12.19,-119.1778509,46.71976022,102,m1069505,P2048,36.9,11.25,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2062,l3176656,S3,l,1,1-phase,35,10.67,-119.2060568,46.72810564,103,n1137985,P2050,811.9,247.47,1ph-4_acsrxx4_acsr_A
P2063,n1137986,S3,n,3,3-phase,40,12.19,-119.2014926,46.73051884,103,l2841621,P2051,113.4,34.56,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P2064,l2804255,S3,l,1,1-phase,35,10.67,-119.1979674,46.72918074,103,m1047728,P2052,311.4,94.91,1ph-x4_acsrx4_acsr_B
P2065,m1026823,S3,m,1,1-phase,35,10.67,-119.2254699,46.71546682,103,m1026820,P2053,294.5,89.76,1ph-2_acsrxx2_acsr_A
P2066,l3141403,S3,l,1,1-phase,35,10.67,-119.2240593,46.71429856,103,m1026820,P2053,194.3,59.22,1ph-2_acsrxx2_acsr_A
P2067,m1026895,S3,m,1,1-phase,35,10.67,-119.2282201,46.72515794,103,n1137998,P2055,78.2,23.84,1ph-xx2_acsr2_acsr_C
P2068,p860847,S3,p,1,1-phase,35,10.67,-119.2301041,46.7247436,103,m1026896,P2056,102.6,31.27,1ph-2_acsrxx2_acsr_A
P2069,p827525,S3,p,3,3-phase,40,12.19,-119.2303115,46.72528888,103,m1026896,P2056,47.3,14.42,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P2070,l2954348,S3,l,1,1-phase,35,10.67,-119.2191034,46.7296457,103,l3235249,P2059,307.3,93.67,1ph-4_acsrxx4_acsr_A
P2071,m1047721,S3,m,1,1-phase,35,10.67,-119.1894711,46.72734932,103,m1047718,P2060,178.7,54.47,1ph-2_acsrxx2_acsr_A
P2072,m1069503,S3,m,3,3-phase,40,12.19,-119.1775653,46.71951076,103,n1134478,P2061,79.2,24.14,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2073,m1047732,S3,m,3,3-phase,40,12.19,-119.2011435,46.73106098,104,n1137986,P2063,141.3,43.07,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P2074,l2879087,S3,l,1,1-phase,35,10.67,-119.2265664,46.71528462,104,m1026823,P2065,214.1,65.26,1ph-2_acsrxx2_acsr_A
P2075,m3037538,S3,m,1,1-phase,35,10.67,-119.2242754,46.71346514,104,l3141403,P2066,195.8,59.68,1ph-2_acsrxx2_acsr_A
P2076,l2820528,S3,l,1,1-phase,35,10.67,-119.2271757,46.7251545,104,m1026895,P2067,200.0,60.96,1ph-xx2_acsr2_acsr_C
P2077,m1026880,S3,m,1,1-phase,35,10.67,-119.2304059,46.72368894,104,p860847,P2068,248.9,75.86,1ph-2_acsrxx2_acsr_A
P2078,m1026902,S3,m,3,3-phase,40,12.19,-119.2318085,46.72595682,104,p827525,P2069,325.1,99.09,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P2079,m1026chp-1,S3,m,3,3-phase,40,12.19,-119.2289314,46.72702242,104,p827525,P2069,413.3,125.97,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P2080,l2841615,S3,l,1,1-phase,35,10.67,-119.2203968,46.7299243,104,l2954348,P2070,255.8,77.97,1ph-4_acsrxx4_acsr_A
P2081,m1047723,S3,m,1,1-phase,35,10.67,-119.1899303,46.72865702,104,m1047721,P2071,312.8,95.34,1ph-2_acsrxx2_acsr_A
P2082,n1134479,S3,n,3,3-phase,40,12.19,-119.1772562,46.71982278,104,m1069503,P2072,92.9,28.32,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
