pole_id,bus,feeder,bus_type,phase_count,phase_type,pole_height_ft,pole_height_m,longitude,latitude,depth_in_tree,parent_bus,parent_pole_id,span_ft_to_parent,span_m_to_parent,spacing_template
P1990,m1047713,S3,m,3,3-phase,40,12.19,-119.1997487,46.72581752,96,l2935554,P1981,144.0,43.89,3ph_h-4_wpal4_wpal4_wpal4_wpal_ABC
P1991,l3649304,S3,l,1,1-phase,35,10.67,-119.2116335,46.72530522,96,l3649302,P1983,205.9,62.76,1ph-2_acsrxx2_acsr_A
P1992,n1137999,S3,n,1,1-phase,35,10.67,-119.2239454,46.7202572,96,p827536,P1984,41.1,12.53,1ph-4_acsrxx2_acsr_A
P1993,l2822871,S3,l,3,3-phase,40,12.19,-119.2256251,46.72176192,96,l3235257,P1985,362.5,110.49,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1994,l2804262,S3,l,1,1-phase,35,10.67,-119.2177882,46.72173032,96,n1138593,P1986,134.7,41.06,1ph-4_acsrxx4_acsr_A
P1995,l2785538,S3,l,1,1-phase,35,10.67,-119.1854177,46.72263132,96,l2897792,P1987,309.4,94.31,1ph-4_wpalxx4_wpal_A
P1996,n1136365,S3,n,3,3-phase,40,12.19,-119.1823456,46.72192582,96,m1069517,P1988,97.8,29.81,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1997,m1069518,S3,m,3,3-phase,40,12.19,-119.18252,46.72239706,96,m1069517,P1988,80.5,24.54,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1998,n1137001,S3,n,1,1-phase,35,10.67,-119.1993262,46.72400488,97,m1047702,P1989,140.0,42.67,1ph-2_acsrxx2_acsr_A
P1999,n1137002,S3,n,1,1-phase,35,10.67,-119.2002726,46.72412448,97,m1047702,P1989,62.1,18.93,1ph-2_acsrxx2_acsr_A
P2000,n1137003,S3,n,1,1-phase,35,10.67,-119.1995842,46.72580976,97,m1047713,P1990,31.5,9.6,1ph-4_acsrxx4_acsr_A
P2001,m1047720,S3,m,3,3-phase,40,12.19,-119.2004329,46.7272853,97,m1047713,P1990,361.5,110.19,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P2002,l3649305,S3,l,1,1-phase,35,10.67,-119.211637,46.72626396,97,l3649304,P1991,220.1,67.09,1ph-2_acsrxx2_acsr_A
P2003,m1026872,S3,m,3,3-phase,40,12.19,-119.2262821,46.72242406,97,l2822871,P1993,197.3,60.14,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P2004,l2841639,S3,l,1,1-phase,35,10.67,-119.2174883,46.72276782,97,l2804262,P1994,245.0,74.68,1ph-4_acsrxx4_acsr_A
P2005,l2897793,S3,l,1,1-phase,35,10.67,-119.1859739,46.72344326,97,l2785538,P1995,214.7,65.44,1ph-4_wpalxx4_wpal_A
P2006,m1069516,S3,m,3,3-phase,40,12.19,-119.1815733,46.72157256,97,n1136365,P1996,168.7,51.42,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2007,n1136366,S3,n,3,3-phase,40,12.19,-119.1823365,46.72257568,97,m1069518,P1997,54.0,16.46,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2008,l2929261,S3,l,1,1-phase,35,10.67,-119.1984819,46.72392072,98,n1137001,P1998,162.8,49.62,1ph-2_acsrxx2_acsr_A
P2009,m1047707,S3,m,1,1-phase,35,10.67,-119.2015407,46.7246371,98,n1137002,P1999,303.4,92.48,1ph-2_acsrxx2_acsr_A
P2010,l2935555,S3,l,1,1-phase,35,10.67,-119.1994724,46.72580448,98,n1137003,P2000,21.4,6.52,1ph-4_acsrxx4_acsr_A
P2011,l2954345,S3,l,1,1-phase,35,10.67,-119.201468,46.72630956,98,m1047720,P2001,299.1,91.17,1ph-xx4_acsr4_acsr_C
P2012,l2895449,S3,l,3,3-phase,40,12.19,-119.2004438,46.72731116,98,m1047720,P2001,6.3,1.92,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P2013,l2876813,S3,l,1,1-phase,35,10.67,-119.2239964,46.7191047,98,d6440002-2_int,,264.8,80.71,1ph-4_acsrxx2_acsr_A
P2014,m1026877,S3,m,1,1-phase,35,10.67,-119.2173284,46.72338712,98,l2841639,P2004,145.4,44.32,1ph-4_acsrxx4_acsr_A
P2015,m1069521,S3,m,1,1-phase,35,10.67,-119.1861797,46.72376608,98,l2897793,P2005,83.9,25.57,1ph-4_acsrxx4_wpal_A
P2016,m1069513,S3,m,3,3-phase,40,12.19,-119.1802548,46.72096106,98,m1069516,P2006,288.9,88.06,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2017,l2916620,S3,l,3,3-phase,40,12.19,-119.1822836,46.72262718,98,n1136366,P2007,15.6,4.75,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2018,l3159645,S3,l,1,1-phase,35,10.67,-119.2015808,46.72463928,99,m1047707,P2009,7.7,2.35,1ph-2_acsrxx2_acsr_A
P2019,l2897773,S3,l,1,1-phase,35,10.67,-119.1986128,46.7257639,99,l2935555,P2010,164.9,50.26,1ph-4_acsrxx4_acsr_A
P2020,n1137005,S3,n,3,3-phase,40,12.19,-119.2009479,46.7285131,99,l2895449,P2012,292.3,89.09,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P2021,l2785531,S3,l,1,1-phase,35,10.67,-119.2239538,46.7179634,99,l2876813,P2013,262.1,79.89,1ph-4_acsrxx2_acsr_A
P2022,l2729413,S3,l,1,1-phase,35,10.67,-119.2190802,46.72435344,99,m1026877,P2014,402.2,122.59,1ph-2_acsrxx2_acsr_A
P2023,m1026906,S3,m,1,1-phase,35,10.67,-119.2164607,46.72656718,99,m1026877,P2014,748.8,228.23,1ph-4_acsrxx4_acsr_A
P2024,l3254231,S3,l,1,1-phase,35,10.67,-119.1870269,46.72386248,99,m1069521,P2015,163.7,49.9,1ph-4_acsrxx4_acsr_A
P2025,m1069524,S3,m,1,1-phase,35,10.67,-119.1874518,46.72468348,99,m1069521,P2015,322.0,98.15,1ph-4_acsrxx4_wpal_A
P2026,l2766738,S3,l,3,3-phase,40,12.19,-119.1794188,46.72058436,99,m1069513,P2016,182.0,55.47,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2027,l2983432,S3,l,1,1-phase,35,10.67,-119.2032082,46.72472818,100,l3159645,P2018,312.3,95.19,1ph-2_acsrxx2_acsr_A
P2028,l3197631,S3,l,1,1-phase,35,10.67,-119.1965456,46.72595268,100,l2897773,P2019,398.3,121.4,1ph-4_acsrxx4_acsr_A
P2029,m1047724,S3,m,3,3-phase,40,12.19,-119.2010261,46.72869966,100,n1137005,P2020,45.4,13.84,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P2030,l3216358,S3,l,1,1-phase,35,10.67,-119.2239545,46.71665666,100,l2785531,P2021,300.0,91.44,1ph-4_acsrxx2_acsr_A
P2031,m1026886,S3,m,3,3-phase,40,12.19,-119.2284674,46.72454004,100,q14413,,342.1,104.27,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P2032,l2916598,S3,l,1,1-phase,35,10.67,-119.2143866,46.72695424,100,m1026906,P2023,407.0,124.05,1ph-4_wpalxx4_wpal_A
P2033,l2691973,S3,l,1,1-phase,35,10.67,-119.2136075,46.72544786,100,m1026906,P2023,603.8,184.04,1ph-4_wpalxx4_wpal_A
P2034,l3048212,S3,l,1,1-phase,35,10.67,-119.2153719,46.72550428,100,m1026906,P2023,321.0,97.84,1ph-4_wpalxx4_wpal_A
P2035,l3120376,S3,l,1,1-phase,35,10.67,-119.2160334,46.72805172,100,m1026906,P2023,350.5,106.83,1ph-4_acsrxx4_wpal_A
P2036,l3254230,S3,l,1,1-phase,35,10.67,-119.1874671,46.7246945,100,m1069524,P2025,3.9,1.19,1ph-4_acsrxx4_wpal_A
P2037,l2820533,S3,l,1,1-phase,35,10.67,-119.1867129,46.72529912,100,m1069524,P2025,200.0,60.96,1ph-2_acsrxx2_acsr_A
P2038,m1069509,S3,m,3,3-phase,40,12.19,-119.1783532,46.7202013,100,l2766738,P2026,222.2,67.73,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2039,l2748127,S3,l,1,1-phase,35,10.67,-119.1956596,46.72579372,101,l3197631,P2028,173.5,52.88,1ph-4_acsrxx4_acsr_A
P2040,m1047722,S3,m,3,3-phase,40,12.19,-119.2017272,46.7285426,101,m1047724,P2029,139.0,42.37,3ph_h-4_acsr4_acsr4_acsr4_wpal_ABC
P2041,m1047725,S3,m,1,1-phase,35,10.67,-119.200974,46.7287221,101,m1047724,P2029,11.2,3.41,1ph-x4_acsrx4_acsr_B
P2042,m1026826,S3,m,1,1-phase,35,10.67,-119.2239004,46.716004,101,l3216358,P2030,150.2,45.78,1ph-4_acsrxx2_acsr_A
P2043,p895409,S3,p,1,1-phase,35,10.67,-119.2284149,46.7246712,101,m1026886,P2031,31.7,9.66,1ph-xx2_acsr2_acsr_C
P2044,l3120484,S3,l,3,3-phase,40,12.19,-119.2284955,46.72455128,101,m1026886,P2031,6.0,1.83,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P2045,m1026890,S3,m,1,1-phase,35,10.67,-119.2136611,46.72496336,101,l2691973,P2033,111.7,34.05,1ph-4_acsrxx4_acsr_A
P2046,m1026925,S3,m,1,1-phase,35,10.67,-119.2156396,46.72928542,101,l3120376,P2035,293.1,89.34,1ph-4_acsrxx4_wpal_A
P2047,m1047711,S3,m,1,1-phase,35,10.67,-119.1888218,46.72543812,101,l3254230,P2036,310.6,94.67,1ph-2_acsrxx2_acsr_A
P2048,m1069505,S3,m,3,3-phase,40,12.19,-119.1779839,46.7198764,101,m1069509,P2038,102.8,31.33,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2049,l3214064,S3,l,1,1-phase,35,10.67,-119.2017272,46.7280373,102,m1047722,P2040,116.0,35.36,1ph-x4_acsrx4_acsr_B
P2050,n1137985,S3,n,1,1-phase,35,10.67,-119.2018861,46.72850566,102,m1047722,P2040,31.6,9.63,1ph-4_acsrxx4_acsr_A
P2051,l2841621,S3,l,3,3-phase,40,12.19,-119.2017728,46.73008372,102,m1047722,P2040,353.9,107.87,3ph_h-4_acsr4_acsr4_acsr4_wpal_ABC
P2052,m1047728,S3,m,1,1-phase,35,10.67,-119.1995929,46.72921498,102,m1047725,P2041,287.7,87.69,1ph-x4_acsrx4_acsr_B
P2053,m1026820,S3,m,1,1-phase,35,10.67,-119.2239818,46.71514258,102,m1026826,P2042,198.4,60.47,1ph-2_acsrxx2_acsr_A
P2054,l2952013,S3,l,1,1-phase,35,10.67,-119.2227403,46.71530348,102,m1026826,P2042,274.3,83.61,1ph-4_acsrxx2_acsr_A
P2055,n1137998,S3,n,1,1-phase,35,10.67,-119.2283494,46.7248349,102,p895409,P2043,39.6,12.07,1ph-xx2_acsr2_acsr_C
P2056,m1026896,S3,m,3,3-phase,40,12.19,-119.2300945,46.7251903,102,l3120484,P2044,339.5,103.48,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P2057,l2954357,S3,l,1,1-phase,35,10.67,-119.213742,46.72423226,102,m1026890,P2045,168.6,51.39,1ph-4_acsrxx4_acsr_A
P2058,l2916599,S3,l,1,1-phase,35,10.67,-119.2153729,46.72929264,102,m1026925,P2046,51.1,15.58,1ph-4_acsrxx4_acsr_A
P2059,l3235249,S3,l,1,1-phase,35,10.67,-119.2175234,46.72941174,102,m1026925,P2046,361.9,110.31,1ph-4_acsrxx4_wpal_A
P2060,m1047718,S3,m,1,1-phase,35,10.67,-119.189434,46.72657166,102,m1047711,P2047,285.4,86.99,1ph-2_acsrxx2_acsr_A
P2061,n1134478,S3,n,3,3-phase,40,12.19,-119.1778509,46.71976022,102,m1069505,P2048,36.9,11.25,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2062,l3176656,S3,l,1,1-phase,35,10.67,-119.2060568,46.72810564,103,n1137985,P2050,811.9,247.47,1ph-4_acsrxx4_acsr_A
P2063,n1137986,S3,n,3,3-phase,40,12.19,-119.2014926,46.73051884,103,l2841621,P2051,113.4,34.56,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P2064,l2804255,S3,l,1,1-phase,35,10.67,-119.1979674,46.72918074,103,m1047728,P2052,311.4,94.91,1ph-x4_acsrx4_acsr_B
P2065,m1026823,S3,m,1,1-phase,35,10.67,-119.2254699,46.71546682,103,m1026820,P2053,294.5,89.76,1ph-2_acsrxx2_acsr_A
P2066,l3141403,S3,l,1,1-phase,35,10.67,-119.2240593,46.71429856,103,m1026820,P2053,194.3,59.22,1ph-2_acsrxx2_acsr_A
P2067,m1026895,S3,m,1,1-phase,35,10.67,-119.2282201,46.72515794,103,n1137998,P2055,78.2,23.84,1ph-xx2_acsr2_acsr_C
P2068,p860847,S3,p,1,1-phase,35,10.67,-119.2301041,46.7247436,103,m1026896,P2056,102.6,31.27,1ph-2_acsrxx2_acsr_A
P2069,p827525,S3,p,3,3-phase,40,12.19,-119.2303115,46.72528888,103,m1026896,P2056,47.3,14.42,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P2070,l2954348,S3,l,1,1-phase,35,10.67,-119.2191034,46.7296457,103,l3235249,P2059,307.3,93.67,1ph-4_acsrxx4_acsr_A
P2071,m1047721,S3,m,1,1-phase,35,10.67,-119.1894711,46.72734932,103,m1047718,P2060,178.7,54.47,1ph-2_acsrxx2_acsr_A
P2072,m1069503,S3,m,3,3-phase,40,12.19,-119.1775653,46.71951076,103,n1134478,P2061,79.2,24.14,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2073,m1047732,S3,m,3,3-phase,40,12.19,-119.2011435,46.73106098,104,n1137986,P2063,141.3,43.07,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P2074,l2879087,S3,l,1,1-phase,35,10.67,-119.2265664,46.71528462,104,m1026823,P2065,214.1,65.26,1ph-2_acsrxx2_acsr_A
P2075,m3037538,S3,m,1,1-phase,35,10.67,-119.2242754,46.71346514,104,l3141403,P2066,195.8,59.68,1ph-2_acsrxx2_acsr_A
P2076,l2820528,S3,l,1,1-phase,35,10.67,-119.2271757,46.7251545,104,m1026895,P2067,200.0,60.96,1ph-xx2_acsr2_acsr_C
P2077,m1026880,S3,m,1,1-phase,35,10.67,-119.2304059,46.72368894,104,p860847,P2068,248.9,75.86,1ph-2_acsrxx2_acsr_A
P2078,m1026902,S3,m,3,3-phase,40,12.19,-119.2318085,46.72595682,104,p827525,P2069,325.1,99.09,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P2079,m1026chp-1,S3,m,3,3-phase,40,12.19,-119.2289314,46.72702242,104,p827525,P2069,413.3,125.97,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P2080,l2841615,S3,l,1,1-phase,35,10.67,-119.2203968,46.7299243,104,l2954348,P2070,255.8,77.97,1ph-4_acsrxx4_acsr_A
P2081,m1047723,S3,m,1,1-phase,35,10.67,-119.1899303,46.72865702,104,m1047721,P2071,312.8,95.34,1ph-2_acsrxx2_acsr_A
P2082,n1134479,S3,n,3,3-phase,40,12.19,-119.1772562,46.71982278,104,m1069503,P2072,92.9,28.32,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2083,e182729,S3,e,3,3-phase,40,12.19,-119.177475,46.71943204,104,m1069503,P2072,25.0,7.62,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2084,m1047737,S3,m,3,3-phase,40,12.19,-119.1999815,46.73183272,105,m1047732,P2073,284.4,86.69,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P2085,n1137987,S3,n,1,1-phase,35,10.67,-119.2013482,46.73106128,105,m1047732,P2073,39.2,11.95,1ph-xx4_acsr4_acsr_C
P2086,l2857591,S3,l,1,1-phase,35,10.67,-119.2230508,46.71331016,105,m3037538,P2075,237.2,72.3,1ph-2_acsrxx2_acsr_A
P2087,l3027133,S3,l,1,1-phase,35,10.67,-119.2242841,46.71342982,105,m3037538,P2075,8.3,2.53,1ph-2_acsrxx2_acsr_A
P2088,l2745799,S3,l,1,1-phase,35,10.67,-119.2271728,46.72559004,105,l2820528,P2076,100.0,30.48,1ph-xx2_acsr2_acsr_C
P2089,l2766748,S3,l,1,1-phase,35,10.67,-119.2298157,46.72364842,105,m1026880,P2077,113.4,34.56,1ph-2_acsrxx2_acsr_A
P2090,m1026874,S3,m,1,1-phase,35,10.67,-119.2304164,46.72263898,105,m1026880,P2077,241.1,73.49,1ph-2_acsrxx2_acsr_A
P2091,n1147864,S3,n,1,1-phase,35,10.67,-119.2317465,46.72581486,105,m1026902,P2078,34.7,10.58,1ph-2_acsrxx2_acsr_A
P2092,m1026905,S3,m,3,3-phase,40,12.19,-119.2333835,46.72649696,105,m1026902,P2078,326.1,99.4,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P2093,m1026chp-2,S3,m,3,3-phase,40,12.19,-119.227887,46.72702242,105,m1026chp-1,P2079,0.0,0.0,
P2094,m1026931,S3,m,1,1-phase,35,10.67,-119.2202328,46.7304329,105,l2841615,P2080,132.4,40.36,1ph-4_acsrxx4_acsr_A
P2095,m1047729,S3,m,1,1-phase,35,10.67,-119.190677,46.72982154,105,m1047723,P2081,303.2,92.42,1ph-2_acsrxx2_acsr_A
P2096,n1137989,S3,n,1,1-phase,35,10.67,-119.2000379,46.73199428,106,m1047737,P2084,38.6,11.77,1ph-xx4_acsr4_acsr_C
P2097,l3027157,S3,l,3,3-phase,40,12.19,-119.199913,46.734149,106,m1047737,P2084,531.9,162.12,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P2098,n1137988,S3,n,1,1-phase,35,10.67,-119.1996458,46.73180288,106,m1047737,P2084,64.6,19.69,1ph-4_wpalxx4_wpal_A
P2099,l3027156,S3,l,1,1-phase,35,10.67,-119.202018,46.73106224,106,n1137987,P2085,128.3,39.11,1ph-xx4_acsr4_acsr_C
P2100,m3037453,S3,m,1,1-phase,35,10.67,-119.2244661,46.71258132,106,l3027133,P2087,197.9,60.32,1ph-2_acsrxx2_acsr_A
P2101,l3197638,S3,l,1,1-phase,35,10.67,-119.2304216,46.72115152,106,m1026874,P2090,341.5,104.09,1ph-2_acsrxx2_acsr_A
P2102,l2710536,S3,l,1,1-phase,35,10.67,-119.2313438,46.72489278,106,n1147864,P2091,225.3,68.67,1ph-2_acsrxx2_acsr_A
P2103,p827515,S3,p,1,1-phase,35,10.67,-119.2333531,46.72642224,106,m1026905,P2092,18.1,5.52,1ph-4_acsrxx4_acsr_A
P2104,m1026907,S3,m,3,3-phase,40,12.19,-119.2355085,46.7268277,106,m1026905,P2092,414.0,126.19,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P2105,m1026chp-3,S3,m,3,3-phase,40,12.19,-119.2273648,46.72702242,106,m1026chp-2,P2093,408.5,124.51,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P2106,l3216337,S3,l,1,1-phase,35,10.67,-119.2211664,46.73063676,106,m1026931,P2094,184.8,56.33,1ph-2_acsrxx2_acsr_A
P2107,l3216336,S3,l,1,1-phase,35,10.67,-119.2199456,46.73109374,106,m1026931,P2094,161.4,49.19,1ph-4_acsrxx4_acsr_A
P2108,l2973150,S3,l,1,1-phase,35,10.67,-119.1916603,46.73047154,106,m1047729,P2095,240.3,73.24,1ph-2_acsrxx2_acsr_A
P2109,e206211,S3,e,3,3-phase,40,12.19,-119.1765649,46.72052072,106,d5682346-3_int,,0.0,0.0,
P2110,l3122814,S3,l,1,1-phase,35,10.67,-119.2002104,46.73248794,107,n1137989,P2096,118.1,36.0,1ph-xx4_acsr4_acsr_C
P2111,l2973155,S3,l,3,3-phase,40,12.19,-119.1998508,46.73572682,107,l3027157,P2097,362.4,110.46,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P2112,l2991908,S3,l,1,1-phase,35,10.67,-119.1989491,46.73174098,107,n1137988,P2098,134.2,40.9,1ph-4_wpalxx4_wpal_A
P2113,l2860481,S3,l,1,1-phase,35,10.67,-119.2039677,46.73107876,107,l3027156,P2099,373.4,113.81,1ph-xx4_acsr4_acsr_C
P2114,m1026812,S3,m,1,1-phase,35,10.67,-119.2245834,46.71258114,107,m3037453,P2100,22.5,6.86,1ph-2_acsrxx2_acsr_A
P2115,l2785546,S3,l,1,1-phase,35,10.67,-119.2244765,46.71253318,107,m3037453,P2100,11.2,3.41,1ph-2_acsrxx2_acsr_A
P2116,m1026849,S3,m,1,1-phase,35,10.67,-119.2304164,46.72027654,107,l3197638,P2101,200.9,61.23,1ph-2_acsrxx2_acsr_A
P2117,l2991909,S3,l,1,1-phase,35,10.67,-119.2329916,46.7255349,107,p827515,P2103,215.2,65.59,1ph-4_acsrxx4_acsr_A
P2118,m1026915,S3,m,3,3-phase,40,12.19,-119.2349894,46.7277929,107,m1026907,P2104,242.9,74.04,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2119,p875742,S3,p,1,1-phase,35,10.67,-119.2369175,46.72689582,107,m1026907,P2104,270.3,82.39,1ph-x2_acsrx2_acsr_B
P2120,l3085398,S3,l,3,3-phase,40,12.19,-119.2359255,46.72610558,107,m1026907,P2104,184.0,56.08,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P2121,l2691936,S3,l,1,1-phase,35,10.67,-119.2195414,46.73198914,107,l3216336,P2107,219.7,66.96,1ph-4_acsrxx4_acsr_A
P2122,m1047733,S3,m,1,1-phase,35,10.67,-119.1928151,46.73142326,107,l2973150,P2108,310.9,94.76,1ph-2_acsrxx2_acsr_A
P2123,n1134480,S3,n,3,3-phase,40,12.19,-119.1750581,46.72218234,107,e206211,P2109,490.9,149.63,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2124,l3784018,S3,l,3,3-phase,40,12.19,-119.1998364,46.73664148,108,l2973155,P2111,210.0,64.01,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P2125,l3178973,S3,l,1,1-phase,35,10.67,-119.1972789,46.73210884,108,l2991908,P2112,330.8,100.83,1ph-2_acsrxx2_acsr_A
P2126,l3122847,S3,l,1,1-phase,35,10.67,-119.2260704,46.71257848,108,m1026812,P2114,284.8,86.81,1ph-2_acsrxx2_acsr_A
P2127,m1026810,S3,m,1,1-phase,35,10.67,-119.224837,46.71085816,108,l2785546,P2115,390.7,119.09,1ph-2_acsrxx2_acsr_A
P2128,m1026848,S3,m,1,1-phase,35,10.67,-119.2304111,46.7202602,108,m1026849,P2116,3.9,1.19,1ph-2_acsrxx2_acsr_A
P2129,m1026916,S3,m,1,1-phase,35,10.67,-119.2350408,46.72780094,108,m1026915,P2118,10.0,3.05,1ph-x2_acsrx2_acsr_B
P2130,m1026941,S3,m,1,1-phase,35,10.67,-119.2194855,46.7330338,108,l2691936,P2121,240.1,73.18,1ph-4_acsrxx4_acsr_A
P2131,l3066804,S3,l,1,1-phase,35,10.67,-119.193047,46.73289344,108,m1047733,P2122,340.4,103.75,1ph-2_acsrxx2_acsr_A
P2132,m1069519,S3,m,3,3-phase,40,12.19,-119.1749296,46.72243256,108,n1134480,P2123,62.5,19.05,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2133,n1136028,S3,n,3,3-phase,40,12.19,-119.1998217,46.73733188,109,l3784018,P2124,158.5,48.31,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P2134,l2914324,S3,l,1,1-phase,35,10.67,-119.2257118,46.70906406,109,m1026810,P2127,444.6,135.51,1ph-2_acsrxx2_acsr_A
P2135,l2935557,S3,l,1,1-phase,35,10.67,-119.2301436,46.71943218,109,m1026848,P2128,196.9,60.02,1ph-2_acsrxx2_acsr_A
P2136,m1026847,S3,m,1,1-phase,35,10.67,-119.2315387,46.72025466,109,m1026848,P2128,222.9,67.94,1ph-2_acsrxx2_acsr_A
P2137,m1026920,S3,m,3,3-phase,40,12.19,-119.234779,46.72834962,109,d5774457-1_int,,134.0,40.84,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2138,l3197634,S3,l,1,1-phase,35,10.67,-119.2352226,46.72782944,109,m1026916,P2129,35.4,10.79,1ph-x2_acsrx2_acsr_B
P2139,l3197618,S3,l,1,1-phase,35,10.67,-119.2214543,46.732751,109,m1026941,P2130,382.6,116.62,1ph-4_acsrxx4_acsr_A
P2140,m1026942,S3,m,1,1-phase,35,10.67,-119.2191191,46.73306672,109,m1026941,P2130,70.6,21.52,1ph-4_acsrxx1/0_tpx_A
P2141,p901927,S3,p,1,1-phase,35,10.67,-119.1747959,46.72247024,109,m1069519,P2132,27.0,8.23,1ph-x2_acsrx2_acsr_B
P2142,n1136354,S3,n,3,3-phase,40,12.19,-119.1738687,46.72440184,109,m1069519,P2132,496.3,151.27,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2143,l2876797,S3,l,3,3-phase,40,12.19,-119.1998185,46.73744336,110,n1136028,P2133,25.6,7.8,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P2144,m1026805,S3,m,1,1-phase,35,10.67,-119.2250044,46.70764964,110,l2914324,P2134,351.8,107.23,1ph-4_acsrxx2_acsr_A
P2145,l2673311,S3,l,1,1-phase,35,10.67,-119.2317328,46.72110778,110,m1026847,P2136,199.3,60.75,1ph-2_acsrxx2_acsr_A
P2146,m1026926,S3,m,3,3-phase,40,12.19,-119.2342765,46.72962474,110,m1026920,P2137,308.1,93.91,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2147,l2729408,S3,l,1,1-phase,35,10.67,-119.235183,46.72842974,110,m1026920,P2137,79.5,24.23,1ph-x2_acsrx2_acsr_B
P2148,l3270814,S3,l,1,1-phase,35,10.67,-119.2194887,46.73337446,110,m1026942,P2140,100.0,30.48,1ph-4_acsrxx4_acsr_A
P2149,l3141389,S3,l,1,1-phase,35,10.67,-119.2191161,46.7331274,110,m1026942,P2140,13.9,4.24,1ph-4_acsrxx1/0_tpx_A
P2150,n1136353,S3,n,1,1-phase,35,10.67,-119.1745307,46.72254494,110,p901927,P2141,53.6,16.34,1ph-x2_acsrx2_acsr_B
P2151,l2748144,S3,l,3,3-phase,40,12.19,-119.1737714,46.72453878,110,n1136354,P2142,36.6,11.16,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2152,l3120502,S3,l,1,1-phase,35,10.67,-119.2244337,46.70644676,111,m1026805,P2144,297.0,90.53,1ph-4_acsrxx4_acsr_A
P2153,l3010585,S3,l,1,1-phase,35,10.67,-119.2260169,46.70679292,111,m1026805,P2144,276.2,84.19,1ph-4_acsrxx4_acsr_A
P2154,m1026927,S3,m,3,3-phase,40,12.19,-119.2340914,46.72975346,111,m1026926,P2146,46.1,14.05,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2155,n1138000,S3,n,1,1-phase,35,10.67,-119.2343744,46.72963968,111,m1026926,P2146,19.1,5.82,1ph-4_acsrxx4_acsr_A
P2156,l2860477,S3,l,1,1-phase,35,10.67,-119.2190622,46.73421076,111,l3141389,P2149,248.9,75.86,1ph-2_acsrxx2_acsr_A
P2157,l2820535,S3,l,1,1-phase,35,10.67,-119.1743586,46.72259346,111,n1136353,P2150,34.8,10.61,1ph-x2_acsrx2_acsr_B
P2158,m1069533,S3,m,3,3-phase,40,12.19,-119.1729139,46.72606758,111,l2748144,P2151,387.5,118.11,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
